"ID_OBJECT";"ID_FIELD";"INDEX_ROW";"INDEX_COLUMN";"FIELD_INT";"FIELD_DATE";"FIELD_MONEY";"FIELD_STRING";"FIELD_DECIMAL"
41;9;6;0;32;null;null;null;null
41;9;7;0;33;null;null;null;null
41;9;8;0;34;null;null;null;null
41;9;9;0;35;null;null;null;null
41;9;10;0;36;null;null;null;null
41;9;11;0;37;null;null;null;null
41;9;12;0;26;null;null;null;null
41;9;13;0;27;null;null;null;null
41;9;14;0;28;null;null;null;null
41;9;15;0;29;null;null;null;null
41;9;16;0;30;null;null;null;null
41;9;17;0;31;null;null;null;null
41;9;18;0;20;null;null;null;null
41;9;19;0;21;null;null;null;null
41;9;20;0;22;null;null;null;null
41;9;21;0;23;null;null;null;null
41;9;22;0;24;null;null;null;null
41;9;23;0;25;null;null;null;null
41;9;24;0;14;null;null;null;null
41;9;25;0;15;null;null;null;null
41;9;26;0;16;null;null;null;null
41;9;27;0;17;null;null;null;null
41;9;28;0;18;null;null;null;null
41;9;29;0;19;null;null;null;null
41;9;30;0;8;null;null;null;null
41;9;31;0;9;null;null;null;null
41;9;32;0;10;null;null;null;null
41;9;33;0;11;null;null;null;null
41;9;34;0;12;null;null;null;null
41;9;35;0;13;null;null;null;null
41;9;36;0;41;null;null;null;null
42;1;0;0;1;null;null;null;null
42;1;0;1;101;null;null;null;null
42;9;0;0;3;null;null;null;null
42;9;1;0;4;null;null;null;null
42;9;2;0;6;null;null;null;null
42;9;3;0;38;null;null;null;null
42;9;4;0;39;null;null;null;null
42;9;5;0;40;null;null;null;null
42;9;6;0;41;null;null;null;null
42;9;7;0;32;null;null;null;null
42;9;8;0;33;null;null;null;null
42;9;9;0;34;null;null;null;null
42;9;10;0;35;null;null;null;null
42;9;11;0;36;null;null;null;null
42;9;12;0;37;null;null;null;null
42;9;13;0;26;null;null;null;null
42;9;14;0;27;null;null;null;null
42;9;15;0;28;null;null;null;null
42;9;16;0;29;null;null;null;null
42;9;17;0;30;null;null;null;null
42;9;18;0;31;null;null;null;null
42;9;19;0;20;null;null;null;null
42;9;20;0;21;null;null;null;null
42;9;21;0;22;null;null;null;null
42;9;22;0;23;null;null;null;null
42;9;23;0;24;null;null;null;null
42;9;24;0;25;null;null;null;null
42;9;25;0;14;null;null;null;null
42;9;26;0;15;null;null;null;null
42;9;27;0;16;null;null;null;null
42;9;28;0;17;null;null;null;null
42;9;29;0;18;null;null;null;null
42;9;30;0;19;null;null;null;null
42;9;31;0;8;null;null;null;null
42;9;32;0;9;null;null;null;null
42;9;33;0;10;null;null;null;null
42;9;34;0;11;null;null;null;null
42;9;35;0;12;null;null;null;null
42;9;36;0;13;null;null;null;null
42;9;37;0;42;null;null;null;null
43;1;0;0;1;null;null;null;null
43;1;0;1;102;null;null;null;null
43;9;0;0;3;null;null;null;null
43;9;1;0;4;null;null;null;null
43;9;2;0;6;null;null;null;null
43;9;3;0;38;null;null;null;null
43;9;4;0;39;null;null;null;null
43;9;5;0;40;null;null;null;null
43;9;6;0;41;null;null;null;null
43;9;7;0;42;null;null;null;null
43;9;8;0;32;null;null;null;null
43;9;9;0;33;null;null;null;null
43;9;10;0;34;null;null;null;null
43;9;11;0;35;null;null;null;null
43;9;12;0;36;null;null;null;null
43;9;13;0;37;null;null;null;null
43;9;14;0;26;null;null;null;null
43;9;15;0;27;null;null;null;null
43;9;16;0;28;null;null;null;null
43;9;17;0;29;null;null;null;null
43;9;18;0;30;null;null;null;null
43;9;19;0;31;null;null;null;null
43;9;20;0;20;null;null;null;null
43;9;21;0;21;null;null;null;null
43;9;22;0;22;null;null;null;null
43;9;23;0;23;null;null;null;null
43;9;24;0;24;null;null;null;null
43;9;25;0;25;null;null;null;null
43;9;26;0;14;null;null;null;null
43;9;27;0;15;null;null;null;null
43;9;28;0;16;null;null;null;null
43;9;29;0;17;null;null;null;null
43;9;30;0;18;null;null;null;null
43;9;31;0;19;null;null;null;null
43;9;32;0;8;null;null;null;null
43;9;33;0;9;null;null;null;null
43;9;34;0;10;null;null;null;null
43;9;35;0;11;null;null;null;null
43;9;36;0;12;null;null;null;null
43;9;37;0;13;null;null;null;null
43;9;38;0;43;null;null;null;null
44;1;0;0;1;null;null;null;null
44;1;0;1;103;null;null;null;null
44;9;0;0;3;null;null;null;null
44;9;1;0;4;null;null;null;null
44;9;2;0;6;null;null;null;null
44;9;3;0;38;null;null;null;null
44;9;4;0;39;null;null;null;null
44;9;5;0;40;null;null;null;null
44;9;6;0;41;null;null;null;null
44;9;7;0;42;null;null;null;null
44;9;8;0;43;null;null;null;null
44;9;9;0;32;null;null;null;null
44;9;10;0;33;null;null;null;null
44;9;11;0;34;null;null;null;null
44;9;12;0;35;null;null;null;null
44;9;13;0;36;null;null;null;null
44;9;14;0;37;null;null;null;null
44;9;15;0;26;null;null;null;null
44;9;16;0;27;null;null;null;null
44;9;17;0;28;null;null;null;null
44;9;18;0;29;null;null;null;null
44;9;19;0;30;null;null;null;null
44;9;20;0;31;null;null;null;null
44;9;21;0;20;null;null;null;null
44;9;22;0;21;null;null;null;null
44;9;23;0;22;null;null;null;null
44;9;24;0;23;null;null;null;null
44;9;25;0;24;null;null;null;null
44;9;26;0;25;null;null;null;null
44;9;27;0;14;null;null;null;null
44;9;28;0;15;null;null;null;null
44;9;29;0;16;null;null;null;null
44;9;30;0;17;null;null;null;null
44;9;31;0;18;null;null;null;null
44;9;32;0;19;null;null;null;null
44;9;33;0;8;null;null;null;null
44;9;34;0;9;null;null;null;null
44;9;35;0;10;null;null;null;null
44;9;36;0;11;null;null;null;null
44;9;37;0;12;null;null;null;null
44;9;38;0;13;null;null;null;null
44;9;39;0;44;null;null;null;null
45;1;0;0;1;null;null;null;null
45;1;0;1;104;null;null;null;null
45;9;0;0;3;null;null;null;null
45;9;1;0;4;null;null;null;null
45;9;2;0;6;null;null;null;null
45;9;3;0;44;null;null;null;null
45;9;4;0;38;null;null;null;null
45;9;5;0;39;null;null;null;null
45;9;6;0;40;null;null;null;null
45;9;7;0;41;null;null;null;null
45;9;8;0;42;null;null;null;null
45;9;9;0;43;null;null;null;null
45;9;10;0;32;null;null;null;null
45;9;11;0;33;null;null;null;null
45;9;12;0;34;null;null;null;null
45;9;13;0;35;null;null;null;null
45;9;14;0;36;null;null;null;null
45;9;15;0;37;null;null;null;null
45;9;16;0;26;null;null;null;null
45;9;17;0;27;null;null;null;null
45;9;18;0;28;null;null;null;null
45;9;19;0;29;null;null;null;null
45;9;20;0;30;null;null;null;null
45;9;21;0;31;null;null;null;null
45;9;22;0;20;null;null;null;null
45;9;23;0;21;null;null;null;null
45;9;24;0;22;null;null;null;null
45;9;25;0;23;null;null;null;null
45;9;26;0;24;null;null;null;null
45;9;27;0;25;null;null;null;null
45;9;28;0;14;null;null;null;null
45;9;29;0;15;null;null;null;null
45;9;30;0;16;null;null;null;null
45;9;31;0;17;null;null;null;null
45;9;32;0;18;null;null;null;null
45;9;33;0;19;null;null;null;null
45;9;34;0;8;null;null;null;null
45;9;35;0;9;null;null;null;null
45;9;36;0;10;null;null;null;null
45;9;37;0;11;null;null;null;null
45;9;38;0;12;null;null;null;null
45;9;39;0;13;null;null;null;null
45;9;40;0;45;null;null;null;null
46;1;0;0;1;null;null;null;null
46;1;0;1;105;null;null;null;null
46;9;0;0;3;null;null;null;null
46;9;1;0;4;null;null;null;null
46;9;2;0;6;null;null;null;null
46;9;3;0;44;null;null;null;null
46;9;4;0;45;null;null;null;null
46;9;5;0;38;null;null;null;null
46;9;6;0;39;null;null;null;null
46;9;7;0;40;null;null;null;null
46;9;8;0;41;null;null;null;null
46;9;9;0;42;null;null;null;null
46;9;10;0;43;null;null;null;null
46;9;11;0;32;null;null;null;null
46;9;12;0;33;null;null;null;null
46;9;13;0;34;null;null;null;null
46;9;14;0;35;null;null;null;null
46;9;15;0;36;null;null;null;null
46;9;16;0;37;null;null;null;null
46;9;17;0;26;null;null;null;null
46;9;18;0;27;null;null;null;null
46;9;19;0;28;null;null;null;null
46;9;20;0;29;null;null;null;null
46;9;21;0;30;null;null;null;null
46;9;22;0;31;null;null;null;null
46;9;23;0;20;null;null;null;null
46;9;24;0;21;null;null;null;null
46;9;25;0;22;null;null;null;null
46;9;26;0;23;null;null;null;null
46;9;27;0;24;null;null;null;null
46;9;28;0;25;null;null;null;null
46;9;29;0;14;null;null;null;null
46;9;30;0;15;null;null;null;null
46;9;31;0;16;null;null;null;null
46;9;32;0;17;null;null;null;null
46;9;33;0;18;null;null;null;null
46;9;34;0;19;null;null;null;null
46;9;35;0;8;null;null;null;null
46;9;36;0;9;null;null;null;null
46;9;37;0;10;null;null;null;null
46;9;38;0;11;null;null;null;null
46;9;39;0;12;null;null;null;null
46;9;40;0;13;null;null;null;null
46;9;41;0;46;null;null;null;null
47;1;0;0;1;null;null;null;null
47;1;0;1;106;null;null;null;null
47;9;0;0;3;null;null;null;null
47;9;1;0;4;null;null;null;null
47;9;2;0;6;null;null;null;null
47;9;3;0;44;null;null;null;null
47;9;4;0;45;null;null;null;null
47;9;5;0;46;null;null;null;null
47;9;6;0;38;null;null;null;null
47;9;7;0;39;null;null;null;null
47;9;8;0;40;null;null;null;null
47;9;9;0;41;null;null;null;null
47;9;10;0;42;null;null;null;null
47;9;11;0;43;null;null;null;null
47;9;12;0;32;null;null;null;null
47;9;13;0;33;null;null;null;null
47;9;14;0;34;null;null;null;null
47;9;15;0;35;null;null;null;null
47;9;16;0;36;null;null;null;null
47;9;17;0;37;null;null;null;null
47;9;18;0;26;null;null;null;null
47;9;19;0;27;null;null;null;null
47;9;20;0;28;null;null;null;null
47;9;21;0;29;null;null;null;null
47;9;22;0;30;null;null;null;null
47;9;23;0;31;null;null;null;null
47;9;24;0;20;null;null;null;null
47;9;25;0;21;null;null;null;null
47;9;26;0;22;null;null;null;null
47;9;27;0;23;null;null;null;null
47;9;28;0;24;null;null;null;null
47;9;29;0;25;null;null;null;null
47;9;30;0;14;null;null;null;null
47;9;31;0;15;null;null;null;null
47;9;32;0;16;null;null;null;null
47;9;33;0;17;null;null;null;null
47;9;34;0;18;null;null;null;null
47;9;35;0;19;null;null;null;null
47;9;36;0;8;null;null;null;null
47;9;37;0;9;null;null;null;null
47;9;38;0;10;null;null;null;null
47;9;39;0;11;null;null;null;null
47;9;40;0;12;null;null;null;null
47;9;41;0;13;null;null;null;null
47;9;42;0;47;null;null;null;null
48;1;0;0;1;null;null;null;null
48;1;0;1;107;null;null;null;null
48;9;0;0;48;null;null;null;null
49;1;0;0;1;null;null;null;null
49;1;0;1;108;null;null;null;null
49;9;0;0;48;null;null;null;null
49;9;1;0;49;null;null;null;null
50;1;0;0;1;null;null;null;null
50;1;0;1;109;null;null;null;null
50;9;0;0;50;null;null;null;null
51;1;0;0;1;null;null;null;null
51;1;0;1;110;null;null;null;null
51;9;0;0;50;null;null;null;null
51;9;1;0;51;null;null;null;null
52;1;0;0;1;null;null;null;null
52;1;0;1;111;null;null;null;null
52;9;0;0;3;null;null;null;null
52;9;1;0;4;null;null;null;null
52;9;2;0;6;null;null;null;null
52;9;3;0;44;null;null;null;null
52;9;4;0;45;null;null;null;null
52;9;5;0;46;null;null;null;null
52;9;6;0;47;null;null;null;null
52;9;7;0;38;null;null;null;null
52;9;8;0;39;null;null;null;null
52;9;9;0;40;null;null;null;null
52;9;10;0;41;null;null;null;null
52;9;11;0;42;null;null;null;null
52;9;12;0;43;null;null;null;null
52;9;13;0;32;null;null;null;null
52;9;14;0;33;null;null;null;null
52;9;15;0;34;null;null;null;null
52;9;16;0;35;null;null;null;null
52;9;17;0;36;null;null;null;null
52;9;18;0;37;null;null;null;null
52;9;19;0;26;null;null;null;null
52;9;20;0;27;null;null;null;null
52;9;21;0;28;null;null;null;null
52;9;22;0;29;null;null;null;null
52;9;23;0;30;null;null;null;null
52;9;24;0;31;null;null;null;null
52;9;25;0;20;null;null;null;null
52;9;26;0;21;null;null;null;null
52;9;27;0;22;null;null;null;null
52;9;28;0;23;null;null;null;null
52;9;29;0;24;null;null;null;null
52;9;30;0;25;null;null;null;null
52;9;31;0;14;null;null;null;null
52;9;32;0;15;null;null;null;null
52;9;33;0;16;null;null;null;null
52;9;34;0;17;null;null;null;null
52;9;35;0;18;null;null;null;null
52;9;36;0;19;null;null;null;null
52;9;37;0;8;null;null;null;null
52;9;38;0;9;null;null;null;null
52;9;39;0;10;null;null;null;null
52;9;40;0;11;null;null;null;null
52;9;41;0;12;null;null;null;null
52;9;42;0;13;null;null;null;null
52;9;43;0;52;null;null;null;null
53;1;0;0;1;null;null;null;null
53;1;0;1;112;null;null;null;null
53;9;0;0;3;null;null;null;null
53;9;1;0;4;null;null;null;null
53;9;2;0;6;null;null;null;null
53;9;3;0;52;null;null;null;null
53;9;4;0;44;null;null;null;null
53;9;5;0;45;null;null;null;null
53;9;6;0;46;null;null;null;null
53;9;7;0;47;null;null;null;null
53;9;8;0;38;null;null;null;null
53;9;9;0;39;null;null;null;null
53;9;10;0;40;null;null;null;null
53;9;11;0;41;null;null;null;null
53;9;12;0;42;null;null;null;null
53;9;13;0;43;null;null;null;null
53;9;14;0;32;null;null;null;null
53;9;15;0;33;null;null;null;null
53;9;16;0;34;null;null;null;null
53;9;17;0;35;null;null;null;null
53;9;18;0;36;null;null;null;null
53;9;19;0;37;null;null;null;null
53;9;20;0;26;null;null;null;null
53;9;21;0;27;null;null;null;null
53;9;22;0;28;null;null;null;null
53;9;23;0;29;null;null;null;null
53;9;24;0;30;null;null;null;null
53;9;25;0;31;null;null;null;null
53;9;26;0;20;null;null;null;null
53;9;27;0;21;null;null;null;null
53;9;28;0;22;null;null;null;null
53;9;29;0;23;null;null;null;null
53;9;30;0;24;null;null;null;null
53;9;31;0;25;null;null;null;null
53;9;32;0;14;null;null;null;null
53;9;33;0;15;null;null;null;null
53;9;34;0;16;null;null;null;null
53;9;35;0;17;null;null;null;null
53;9;36;0;18;null;null;null;null
53;9;37;0;19;null;null;null;null
53;9;38;0;8;null;null;null;null
53;9;39;0;9;null;null;null;null
53;9;40;0;10;null;null;null;null
53;9;41;0;11;null;null;null;null
53;9;42;0;12;null;null;null;null
53;9;43;0;13;null;null;null;null
53;9;44;0;53;null;null;null;null
54;1;0;0;1;null;null;null;null
54;1;0;1;113;null;null;null;null
54;9;0;0;3;null;null;null;null
54;9;1;0;4;null;null;null;null
54;9;2;0;6;null;null;null;null
54;9;3;0;52;null;null;null;null
54;9;4;0;53;null;null;null;null
54;9;5;0;44;null;null;null;null
54;9;6;0;45;null;null;null;null
54;9;7;0;46;null;null;null;null
54;9;8;0;47;null;null;null;null
54;9;9;0;38;null;null;null;null
54;9;10;0;39;null;null;null;null
54;9;11;0;40;null;null;null;null
54;9;12;0;41;null;null;null;null
54;9;13;0;42;null;null;null;null
54;9;14;0;43;null;null;null;null
54;9;15;0;32;null;null;null;null
54;9;16;0;33;null;null;null;null
54;9;17;0;34;null;null;null;null
54;9;18;0;35;null;null;null;null
54;9;19;0;36;null;null;null;null
54;9;20;0;37;null;null;null;null
54;9;21;0;26;null;null;null;null
54;9;22;0;27;null;null;null;null
54;9;23;0;28;null;null;null;null
54;9;24;0;29;null;null;null;null
54;9;25;0;30;null;null;null;null
54;9;26;0;31;null;null;null;null
54;9;27;0;20;null;null;null;null
54;9;28;0;21;null;null;null;null
54;9;29;0;22;null;null;null;null
54;9;30;0;23;null;null;null;null
54;9;31;0;24;null;null;null;null
54;9;32;0;25;null;null;null;null
54;9;33;0;14;null;null;null;null
54;9;34;0;15;null;null;null;null
54;9;35;0;16;null;null;null;null
54;9;36;0;17;null;null;null;null
54;9;37;0;18;null;null;null;null
54;9;38;0;19;null;null;null;null
54;9;39;0;8;null;null;null;null
54;9;40;0;9;null;null;null;null
54;9;41;0;10;null;null;null;null
54;9;42;0;11;null;null;null;null
54;9;43;0;12;null;null;null;null
54;9;44;0;13;null;null;null;null
54;9;45;0;54;null;null;null;null
55;1;0;0;1;null;null;null;null
55;1;0;1;114;null;null;null;null
55;9;0;0;3;null;null;null;null
55;9;1;0;4;null;null;null;null
55;9;2;0;6;null;null;null;null
55;9;3;0;52;null;null;null;null
55;9;4;0;53;null;null;null;null
55;9;5;0;54;null;null;null;null
55;9;6;0;44;null;null;null;null
55;9;7;0;45;null;null;null;null
55;9;8;0;46;null;null;null;null
55;9;9;0;47;null;null;null;null
55;9;10;0;38;null;null;null;null
55;9;11;0;39;null;null;null;null
55;9;12;0;40;null;null;null;null
55;9;13;0;41;null;null;null;null
55;9;14;0;42;null;null;null;null
55;9;15;0;43;null;null;null;null
55;9;16;0;32;null;null;null;null
55;9;17;0;33;null;null;null;null
55;9;18;0;34;null;null;null;null
55;9;19;0;35;null;null;null;null
55;9;20;0;36;null;null;null;null
55;9;21;0;37;null;null;null;null
55;9;22;0;26;null;null;null;null
55;9;23;0;27;null;null;null;null
55;9;24;0;28;null;null;null;null
55;9;25;0;29;null;null;null;null
55;9;26;0;30;null;null;null;null
55;9;27;0;31;null;null;null;null
55;9;28;0;20;null;null;null;null
55;9;29;0;21;null;null;null;null
55;9;30;0;22;null;null;null;null
55;9;31;0;23;null;null;null;null
55;9;32;0;24;null;null;null;null
55;9;33;0;25;null;null;null;null
55;9;34;0;14;null;null;null;null
55;9;35;0;15;null;null;null;null
55;9;36;0;16;null;null;null;null
55;9;37;0;17;null;null;null;null
55;9;38;0;18;null;null;null;null
55;9;39;0;19;null;null;null;null
55;9;40;0;8;null;null;null;null
55;9;41;0;9;null;null;null;null
55;9;42;0;10;null;null;null;null
55;9;43;0;11;null;null;null;null
55;9;44;0;12;null;null;null;null
55;9;45;0;13;null;null;null;null
55;9;46;0;55;null;null;null;null
56;1;0;0;1;null;null;null;null
56;1;0;1;115;null;null;null;null
56;9;0;0;3;null;null;null;null
56;9;1;0;4;null;null;null;null
56;9;2;0;6;null;null;null;null
56;9;3;0;52;null;null;null;null
56;9;4;0;53;null;null;null;null
56;9;5;0;54;null;null;null;null
56;9;6;0;55;null;null;null;null
56;9;7;0;44;null;null;null;null
56;9;8;0;45;null;null;null;null
56;9;9;0;46;null;null;null;null
56;9;10;0;47;null;null;null;null
56;9;11;0;38;null;null;null;null
56;9;12;0;39;null;null;null;null
56;9;13;0;40;null;null;null;null
56;9;14;0;41;null;null;null;null
56;9;15;0;42;null;null;null;null
56;9;16;0;43;null;null;null;null
56;9;17;0;32;null;null;null;null
56;9;18;0;33;null;null;null;null
56;9;19;0;34;null;null;null;null
56;9;20;0;35;null;null;null;null
56;9;21;0;36;null;null;null;null
56;9;22;0;37;null;null;null;null
56;9;23;0;26;null;null;null;null
56;9;24;0;27;null;null;null;null
56;9;25;0;28;null;null;null;null
56;9;26;0;29;null;null;null;null
56;9;27;0;30;null;null;null;null
56;9;28;0;31;null;null;null;null
56;9;29;0;20;null;null;null;null
56;9;30;0;21;null;null;null;null
56;9;31;0;22;null;null;null;null
56;9;32;0;23;null;null;null;null
56;9;33;0;24;null;null;null;null
56;9;34;0;25;null;null;null;null
56;9;35;0;14;null;null;null;null
56;9;36;0;15;null;null;null;null
56;9;37;0;16;null;null;null;null
56;9;38;0;17;null;null;null;null
56;9;39;0;18;null;null;null;null
56;9;40;0;19;null;null;null;null
56;9;41;0;8;null;null;null;null
56;9;42;0;9;null;null;null;null
56;9;43;0;10;null;null;null;null
56;9;44;0;11;null;null;null;null
56;9;45;0;12;null;null;null;null
56;9;46;0;13;null;null;null;null
56;9;47;0;56;null;null;null;null
57;1;0;0;1;null;null;null;null
57;1;0;1;116;null;null;null;null
57;9;0;0;3;null;null;null;null
57;9;1;0;4;null;null;null;null
57;9;2;0;6;null;null;null;null
57;9;3;0;56;null;null;null;null
57;9;4;0;52;null;null;null;null
57;9;5;0;53;null;null;null;null
57;9;6;0;54;null;null;null;null
57;9;7;0;55;null;null;null;null
57;9;8;0;44;null;null;null;null
57;9;9;0;45;null;null;null;null
57;9;10;0;46;null;null;null;null
57;9;11;0;47;null;null;null;null
57;9;12;0;38;null;null;null;null
57;9;13;0;39;null;null;null;null
57;9;14;0;40;null;null;null;null
57;9;15;0;41;null;null;null;null
57;9;16;0;42;null;null;null;null
57;9;17;0;43;null;null;null;null
57;9;18;0;32;null;null;null;null
57;9;19;0;33;null;null;null;null
57;9;20;0;34;null;null;null;null
57;9;21;0;35;null;null;null;null
57;9;22;0;36;null;null;null;null
57;9;23;0;37;null;null;null;null
57;9;24;0;26;null;null;null;null
57;9;25;0;27;null;null;null;null
57;9;26;0;28;null;null;null;null
57;9;27;0;29;null;null;null;null
57;9;28;0;30;null;null;null;null
57;9;29;0;31;null;null;null;null
57;9;30;0;20;null;null;null;null
57;9;31;0;21;null;null;null;null
57;9;32;0;22;null;null;null;null
57;9;33;0;23;null;null;null;null
57;9;34;0;24;null;null;null;null
57;9;35;0;25;null;null;null;null
57;9;36;0;14;null;null;null;null
57;9;37;0;15;null;null;null;null
57;9;38;0;16;null;null;null;null
57;9;39;0;17;null;null;null;null
57;9;40;0;18;null;null;null;null
57;9;41;0;19;null;null;null;null
57;9;42;0;8;null;null;null;null
57;9;43;0;9;null;null;null;null
57;9;44;0;10;null;null;null;null
57;9;45;0;11;null;null;null;null
57;9;46;0;12;null;null;null;null
57;9;47;0;13;null;null;null;null
57;9;48;0;57;null;null;null;null
58;1;0;0;1;null;null;null;null
58;1;0;1;117;null;null;null;null
58;9;0;0;3;null;null;null;null
58;9;1;0;4;null;null;null;null
58;9;2;0;6;null;null;null;null
58;9;3;0;56;null;null;null;null
58;9;4;0;57;null;null;null;null
58;9;5;0;52;null;null;null;null
58;9;6;0;53;null;null;null;null
58;9;7;0;54;null;null;null;null
58;9;8;0;55;null;null;null;null
58;9;9;0;44;null;null;null;null
58;9;10;0;45;null;null;null;null
58;9;11;0;46;null;null;null;null
58;9;12;0;47;null;null;null;null
58;9;13;0;38;null;null;null;null
58;9;14;0;39;null;null;null;null
58;9;15;0;40;null;null;null;null
58;9;16;0;41;null;null;null;null
58;9;17;0;42;null;null;null;null
58;9;18;0;43;null;null;null;null
58;9;19;0;32;null;null;null;null
58;9;20;0;33;null;null;null;null
58;9;21;0;34;null;null;null;null
58;9;22;0;35;null;null;null;null
58;9;23;0;36;null;null;null;null
58;9;24;0;37;null;null;null;null
58;9;25;0;26;null;null;null;null
58;9;26;0;27;null;null;null;null
58;9;27;0;28;null;null;null;null
58;9;28;0;29;null;null;null;null
58;9;29;0;30;null;null;null;null
58;9;30;0;31;null;null;null;null
58;9;31;0;20;null;null;null;null
58;9;32;0;21;null;null;null;null
58;9;33;0;22;null;null;null;null
58;9;34;0;23;null;null;null;null
58;9;35;0;24;null;null;null;null
58;9;36;0;25;null;null;null;null
58;9;37;0;14;null;null;null;null
58;9;38;0;15;null;null;null;null
58;9;39;0;16;null;null;null;null
58;9;40;0;17;null;null;null;null
58;9;41;0;18;null;null;null;null
58;9;42;0;19;null;null;null;null
58;9;43;0;8;null;null;null;null
58;9;44;0;9;null;null;null;null
58;9;45;0;10;null;null;null;null
58;9;46;0;11;null;null;null;null
58;9;47;0;12;null;null;null;null
58;9;48;0;13;null;null;null;null
58;9;49;0;58;null;null;null;null
59;1;0;0;1;null;null;null;null
59;1;0;1;118;null;null;null;null
59;9;0;0;3;null;null;null;null
59;9;1;0;4;null;null;null;null
59;9;2;0;6;null;null;null;null
59;9;3;0;56;null;null;null;null
59;9;4;0;57;null;null;null;null
59;9;5;0;58;null;null;null;null
59;9;6;0;52;null;null;null;null
59;9;7;0;53;null;null;null;null
59;9;8;0;54;null;null;null;null
59;9;9;0;55;null;null;null;null
59;9;10;0;44;null;null;null;null
59;9;11;0;45;null;null;null;null
59;9;12;0;46;null;null;null;null
59;9;13;0;47;null;null;null;null
59;9;14;0;38;null;null;null;null
59;9;15;0;39;null;null;null;null
59;9;16;0;40;null;null;null;null
59;9;17;0;41;null;null;null;null
59;9;18;0;42;null;null;null;null
59;9;19;0;43;null;null;null;null
59;9;20;0;32;null;null;null;null
59;9;21;0;33;null;null;null;null
59;9;22;0;34;null;null;null;null
59;9;23;0;35;null;null;null;null
59;9;24;0;36;null;null;null;null
59;9;25;0;37;null;null;null;null
59;9;26;0;26;null;null;null;null
59;9;27;0;27;null;null;null;null
59;9;28;0;28;null;null;null;null
59;9;29;0;29;null;null;null;null
59;9;30;0;30;null;null;null;null
59;9;31;0;31;null;null;null;null
59;9;32;0;20;null;null;null;null
59;9;33;0;21;null;null;null;null
59;9;34;0;22;null;null;null;null
59;9;35;0;23;null;null;null;null
59;9;36;0;24;null;null;null;null
59;9;37;0;25;null;null;null;null
59;9;38;0;14;null;null;null;null
59;9;39;0;15;null;null;null;null
59;9;40;0;16;null;null;null;null
59;9;41;0;17;null;null;null;null
59;9;42;0;18;null;null;null;null
59;9;43;0;19;null;null;null;null
59;9;44;0;8;null;null;null;null
59;9;45;0;9;null;null;null;null
59;9;46;0;10;null;null;null;null
59;9;47;0;11;null;null;null;null
59;9;48;0;12;null;null;null;null
59;9;49;0;13;null;null;null;null
59;9;50;0;59;null;null;null;null
60;1;0;0;1;null;null;null;null
60;1;0;1;119;null;null;null;null
60;9;0;0;3;null;null;null;null
60;9;1;0;4;null;null;null;null
60;9;2;0;6;null;null;null;null
60;9;3;0;56;null;null;null;null
60;9;4;0;57;null;null;null;null
60;9;5;0;58;null;null;null;null
60;9;6;0;59;null;null;null;null
60;9;7;0;52;null;null;null;null
60;9;8;0;53;null;null;null;null
60;9;9;0;54;null;null;null;null
60;9;10;0;55;null;null;null;null
60;9;11;0;44;null;null;null;null
60;9;12;0;45;null;null;null;null
60;9;13;0;46;null;null;null;null
60;9;14;0;47;null;null;null;null
60;9;15;0;38;null;null;null;null
60;9;16;0;39;null;null;null;null
60;9;17;0;40;null;null;null;null
60;9;18;0;41;null;null;null;null
60;9;19;0;42;null;null;null;null
60;9;20;0;43;null;null;null;null
60;9;21;0;32;null;null;null;null
60;9;22;0;33;null;null;null;null
60;9;23;0;34;null;null;null;null
60;9;24;0;35;null;null;null;null
60;9;25;0;36;null;null;null;null
60;9;26;0;37;null;null;null;null
60;9;27;0;26;null;null;null;null
60;9;28;0;27;null;null;null;null
60;9;29;0;28;null;null;null;null
60;9;30;0;29;null;null;null;null
60;9;31;0;30;null;null;null;null
60;9;32;0;31;null;null;null;null
60;9;33;0;20;null;null;null;null
60;9;34;0;21;null;null;null;null
60;9;35;0;22;null;null;null;null
60;9;36;0;23;null;null;null;null
60;9;37;0;24;null;null;null;null
60;9;38;0;25;null;null;null;null
60;9;39;0;14;null;null;null;null
60;9;40;0;15;null;null;null;null
60;9;41;0;16;null;null;null;null
60;9;42;0;17;null;null;null;null
60;9;43;0;18;null;null;null;null
60;9;44;0;19;null;null;null;null
60;9;45;0;8;null;null;null;null
60;9;46;0;9;null;null;null;null
60;9;47;0;10;null;null;null;null
60;9;48;0;11;null;null;null;null
60;9;49;0;12;null;null;null;null
60;9;50;0;13;null;null;null;null
60;9;51;0;60;null;null;null;null
61;1;0;0;1;null;null;null;null
61;1;0;1;120;null;null;null;null
61;9;0;0;3;null;null;null;null
61;9;1;0;4;null;null;null;null
61;9;2;0;6;null;null;null;null
61;9;3;0;56;null;null;null;null
61;9;4;0;57;null;null;null;null
61;9;5;0;58;null;null;null;null
61;9;6;0;59;null;null;null;null
61;9;7;0;60;null;null;null;null
61;9;8;0;52;null;null;null;null
61;9;9;0;53;null;null;null;null
61;9;10;0;54;null;null;null;null
61;9;11;0;55;null;null;null;null
61;9;12;0;44;null;null;null;null
61;9;13;0;45;null;null;null;null
61;9;14;0;46;null;null;null;null
61;9;15;0;47;null;null;null;null
61;9;16;0;38;null;null;null;null
61;9;17;0;39;null;null;null;null
61;9;18;0;40;null;null;null;null
61;9;19;0;41;null;null;null;null
