"KSNP";"NAMEP";"NNP";"NEWNUM"
"30101810100000000825";"КУРГАНСКИЙ РФ АО ""РОССЕЛЬХОЗБАНК""";"КУРГАН";"043735825"
"30101810800000000853";"ФИЛИАЛ ""КУРГАНСКИЙ"" АО АКБ ""АЛЕФ-БАНК""";"КУРГАН";"043735853"
"30101810100000000650";"КУРГАНСКОЕ ОТДЕЛЕНИЕ N8599 ПАО СБЕРБАНК";"КУРГАН";"043735650"
"30101810700000000830";"БАНК ""КУРГАН"" ПАО";"КУРГАН";"043735830"
"30101810300000000606";"КУРСКОЕ ОТДЕЛЕНИЕ N8596 ПАО СБЕРБАНК";"КУРСК";"043807606"
"30101810700000000798";"КУРСКИЙ РФ АО ""РОССЕЛЬХОЗБАНК""";"КУРСК";"043807798"
"30101810700000000714";"""КУРСКИЙ"" ФИЛИАЛ ПАО БАНК ЗЕНИТ";"КУРСК";"043807714"
"30101810800000000708";"ПАО ""КУРСКПРОМБАНК""";"КУРСК";"043807708"
"30101810700000000743";"КУРСКИЙ ФИЛИАЛ АБ ""РОССИЯ""";"КУРСК";"043807743"
"30101810900000000907";"ФИЛИАЛ N 14 ПАО МОСОБЛБАНК";"САНКТ-ПЕТЕРБУРГ";"044030907"
"30101810500000000750";"Ф-Л ""САНКТ-ПЕТЕРБУРГСКИЙ"" ООО КБ ""АГРОСОЮЗ""";"САНКТ-ПЕТЕРБУРГ";"044030750"
"30101810300000000743";"САНКТ-ПЕТЕРБУРГСКИЙ ФИЛИАЛ АО ""АК БАНК""";"САНКТ-ПЕТЕРБУРГ";"044030743"
"30101810300000000727";"ПЕТЕРБУРГСКИЙ ФИЛИАЛ ""ТИМЕР БАНКА""(ПАО)";"САНКТ-ПЕТЕРБУРГ";"044030727"
"30101810700000000819";"САНКТ-ПЕТЕРБУРГСКИЙ ФИЛИАЛ АО ""УРИ БАНК""";"САНКТ-ПЕТЕРБУРГ";"044030819"
"30101810400000000902";"ФИЛИАЛ АО АКБ ""НОВИКОМБАНК"" В Г.С-ПЕТЕРБУРГЕ";"САНКТ-ПЕТЕРБУРГ";"044030902"
"30101810900000000729";"САНКТ-ПЕТЕРБУРГСКИЙ ФИЛИАЛ ПАО ""РОСДОРБАНК""";"САНКТ-ПЕТЕРБУРГ";"044030729"
"30101810500000000734";"Ф-Л АО ""КОММЕРЦБАНК (ЕВРАЗИЯ)"", С-ПЕТЕРБУРГ";"САНКТ-ПЕТЕРБУРГ";"044030734"
"30101810200000000704";"Ф. ОПЕРУ БАНКА ВТБ (ПАО) В САНКТ-ПЕТЕРБУРГЕ";"САНКТ-ПЕТЕРБУРГ";"044030704"
"30101810340300000791";"Ф-Л ""САНКТ-ПЕТЕРБУРГСКИЙ"" ПАО АКБ ""АВАНГАРД""";"САНКТ-ПЕТЕРБУРГ";"044030791"
